Gene ID	2dpi	2dpi	3dpi	3dpi
PITG_07650	2.33	0.0	0.69	0.47
PITG_07651	0.0	3.75	4.98	4.16
PITG_07652	4.91	0.0	4.97	5.06
PITG_07653	41.08	63.1	30.04	27.47
PITG_07654	6.8	0.0	5.77	6.42
PITG_07655	21.85	12.2	19.69	19.3
PITG_07656	17.9	12.69	18.94	19.79
PITG_07657	54.14	45.48	36.74	32.71
PITG_07658	0.0	0.0	1.06	1.11
PITG_07659	0.0	0.0	0.85	0.66
PITG_07660	25.15	47.54	27.45	26.43
PITG_07661	95.59	142.3	214.87	214.55
PITG_07663	45.33	45.09	8.67	8.56
PITG_07664	0.0	4.63	0.06	0.18
PITG_07668	14.79	6.99	6.53	7.96
PITG_07669	0.0	0.0	0.35	0.09
PITG_07670	0.0	6.38	1.32	1.43
PITG_07671	159.23	155.27	161.1	159.83
PITG_07675	34.5	32.61	31.41	30.38
PITG_07676	0.0	0.0	4.9	4.73
PITG_07677	0.0	0.0	1.65	3.45
PITG_07679	2.16	0.0	0.37	0.15
PITG_07681	17.63	16.66	7.72	7.03
PITG_07682	0.0	2.09	0.2	0.24
PITG_07683	14.25	18.86	13.57	13.3
PITG_07686	5.32	10.05	9.24	8.69
PITG_07687	8.53	17.47	5.97	5.77
PITG_07688	15.56	4.9	10.03	9.84
PITG_07695	0.0	5.89	8.36	8.02
PITG_07697	0.0	0.0	3.52	2.39
PITG_07698	167.6	79.2	1.39	1.17
PITG_07699	22.72	23.86	16.01	15.43
PITG_07700	34.21	18.47	36.03	35.14
PITG_07701	73.47	95.48	61.72	53.79
PITG_07702	9.28	10.96	39.08	41.36
PITG_07703	38.89	41.65	36.56	34.05
PITG_07704	0.0	0.0	3.86	3.95
PITG_07707	41.26	54.16	25.37	26.47
PITG_07708	12.25	0.0	1.62	3.52
PITG_07709	5.21	0.0	8.85	8.95
PITG_07710	26.28	32.29	15.55	17.61
PITG_07711	20.43	5.52	11.28	12.05
PITG_07713	0.0	0.0	5.48	5.89
PITG_07714	44.01	34.04	27.92	27.03
PITG_07715	12.61	2.98	4.51	4.6
PITG_07716	14.24	14.42	10.02	8.49
PITG_07717	18.74	19.58	8.62	9.02
PITG_07718	17.7	22.31	15.57	14.47
PITG_07719	0.0	0.0	0.57	0.34
PITG_07720	14.7	13.9	12.39	11.44
PITG_07721	18.49	17.48	10.71	10.73
PITG_07722	5.16	9.76	10.48	9.02
PITG_07723	13.16	29.86	8.33	9.86
PITG_07724	1.67	3.15	3.74	3.81
PITG_07725	1.59	0.0	0.75	1.08
PITG_07727	244.63	143.13	173.81	187.26
PITG_07728	11.18	4.7	5.26	4.98
PITG_07729	18.31	25.95	14.85	14.62
PITG_07730	48.34	41.88	22.87	19.67
PITG_07731	18.5	15.9	14.47	13.24
PITG_07733	0.0	0.0	12.43	11.88
PITG_07741	0.0	0.0	32.46	30.53
PITG_07744	26.42	26.82	19.71	20.06
PITG_07745	59.42	16.05	42.3	38.19
PITG_07749	331.34	303.67	5.87	4.45
PITG_22831	0.0	0.0	1.05	1.16
PITG_07750	0.0	24.93	38.88	41.75
PITG_07752	0.0	0.0	2.17	2.23
PITG_22837	12.87	13.9	5.35	6.33
PITG_07758	0.0	0.0	44.86	37.14
PITG_07761	102.19	48.29	28.06	24.59
PITG_07764	0.0	0.0	1.57	1.47
PITG_07765	46.72	22.08	20.22	18.65
PITG_07767	27.87	16.76	17.09	17.43
PITG_07772	28.58	60.77	72.18	64.28
PITG_07774	14.14	26.72	30.05	25.66
PITG_07775	11.23	0.0	3.28	2.55
PITG_07776	0.0	33.97	8.89	10.02
PITG_07777	0.0	2.41	0.73	1.77
PITG_07778	49.39	32.53	49.0	43.39
PITG_07779	0.0	0.0	1.6	2.27
PITG_06703	10.04	18.98	16.7	14.18
PITG_06704	40.16	66.43	43.87	37.96
PITG_06705	32.92	23.33	33.5	30.18
PITG_06706	106.78	90.83	40.66	40.5
PITG_06707	4.08	0.0	4.03	4.28
PITG_06708	55.46	27.18	39.46	40.38
PITG_06709	0.0	0.0	0.64	1.43
PITG_06710	20.77	9.82	21.95	25.23
PITG_06711	0.0	0.0	0.42	0.29
PITG_06712	7.29	0.0	11.08	10.86
PITG_06713	12.18	0.0	16.99	18.43
PITG_06714	8.33	13.12	11.56	9.54
PITG_06715	136.1	76.38	85.36	83.0
PITG_06716	41.02	77.54	43.0	42.21
PITG_06718	16.15	6.54	11.54	11.07
PITG_06719	111.21	93.43	74.99	69.27
PITG_06720	7.77	4.41	5.9	6.32
PITG_06721	24.88	35.27	10.91	12.35
PITG_06722	6857.56	7212.83	7652.9	8243.71
PITG_06723	0.0	9.18	16.15	15.58
PITG_06724	45.1	17.76	16.98	15.33
PITG_06725	3.51	3.32	5.4	4.83
PITG_06726	5.45	0.0	3.5	3.52
PITG_06727	5.82	0.0	1.04	0.94
PITG_06728	0.0	2.54	1.23	0.64
PITG_06729	23.0	21.74	22.22	24.63
PITG_06730	0.0	12.11	21.6	19.32
PITG_06731	119.63	122.9	117.75	110.95
PITG_06732	110.87	73.64	167.94	171.49
PITG_06733	0.0	5.95	9.99	10.35
PITG_06734	0.0	3.84	1.47	0.85
PITG_06735	75.35	81.38	52.22	52.26
PITG_06736	0.0	3.65	7.03	6.92
PITG_06737	0.0	0.0	6.08	5.1
PITG_06738	3.91	14.79	4.31	4.96
PITG_06739	23.54	0.0	48.45	59.84
PITG_06740	10.55	9.97	21.42	21.72
PITG_06741	52.8	54.52	61.08	61.73
PITG_06745	6.53	0.0	1.65	1.64
PITG_06748	42.54	30.16	38.64	37.38
PITG_06749	39.57	42.39	19.91	21.05
PITG_06752	9.61	0.0	10.69	9.57
PITG_06753	60.5	41.88	55.8	53.74
PITG_06754	0.0	11.35	33.41	33.49
PITG_06755	51.85	35.22	31.03	32.55
PITG_06756	29.99	8.1	11.84	12.41
PITG_06757	39.66	74.97	54.98	52.73
PITG_06758	64.07	145.33	45.41	49.68
PITG_06759	41.48	28.51	23.35	21.3
PITG_06760	39.28	111.38	88.86	93.07
PITG_06761	17.63	5.55	9.2	8.01
PITG_06762	100.07	88.28	66.18	68.12
PITG_06763	9.93	0.0	3.99	4.28
PITG_06764	18.71	44.2	19.42	22.72
PITG_06765	0.0	42.62	19.22	13.85
PITG_06766	34.34	38.36	20.3	14.79
PITG_06767	5.04	9.53	19.68	17.67
PITG_06768	13.52	0.0	2.25	1.54
PITG_06769	0.0	0.0	12.09	9.49
PITG_06770	21.02	39.74	10.85	9.18
PITG_06771	1937.7	2275.55	3784.31	4085.09
PITG_06772	74.52	73.71	51.3	54.35
PITG_06773	10.25	7.27	10.11	10.09
PITG_06774	84.85	11.46	32.53	29.15
PITG_06775	79.14	10.69	88.82	86.85
PITG_06776	12.18	24.45	17.14	18.61
PITG_06777	17.53	4.14	6.13	6.92
PITG_06778	18.35	20.23	16.8	18.37
PITG_06779	0.0	0.0	0.37	0.86
PITG_06780	57.56	56.67	31.74	31.68
PITG_06781	62.87	71.31	105.42	109.91
PITG_06782	12.71	9.01	21.33	19.19
PITG_06783	94.77	84.98	29.23	29.83
PITG_06785	314.43	525.24	618.88	612.72
PITG_06788	128.14	133.22	117.56	114.68
PITG_06790	81.05	214.49	70.46	65.95
PITG_06791	36.39	34.39	17.3	15.34
PITG_06792	12.7	4.8	6.62	5.91
PITG_06793	35.18	0.0	18.56	20.36
PITG_06794	31.49	29.76	40.32	43.33
PITG_06795	3.85	9.1	5.63	5.16
PITG_06796	31.19	35.38	14.42	15.49
PITG_06797	1.71	4.85	4.39	4.7
PITG_06798	21.36	0.0	13.23	10.48
PITG_06799	1908.6	2304.97	3871.62	4121.35
PITG_06800	29.69	10.52	10.58	10.39
PITG_06801	0.0	33.64	40.98	37.56
PITG_06802	50.89	36.07	45.85	44.45
PITG_06803	4.16	0.0	3.84	3.91
PITG_06804	3.32	1.45	5.4	5.17
PITG_22808	0.0	0.0	0.1	0.43
PITG_06805	471.45	449.01	170.44	157.39
PITG_06806	386.19	282.58	226.88	263.39
PITG_06808	25.23	27.82	29.78	29.15
PITG_06809	9.06	0.0	1.82	2.17
PITG_06810	37.2	23.44	28.44	23.59
PITG_06813	37.63	53.36	54.11	46.27
PITG_06814	6.22	11.76	9.61	9.33
PITG_06815	51.24	37.42	19.26	17.56
PITG_06816	15.99	22.66	5.55	5.88
PITG_06817	39.62	32.56	24.52	23.87
PITG_06818	24.27	36.05	20.6	22.82
PITG_06819	53.33	53.06	40.69	44.4
PITG_06820	3.84	3.63	6.05	4.66
PITG_06821	10.02	18.93	47.96	44.64
PITG_06822	21.59	14.58	8.47	6.81
PITG_06823	0.0	18.1	10.54	11.17
PITG_06824	0.0	0.0	12.69	10.62
PITG_06826	0.0	0.0	2.19	1.2
PITG_06827	53.27	100.69	26.74	26.96
PITG_06828	68.85	43.01	51.44	53.59
PITG_06829	16.22	18.4	21.5	22.21
PITG_06830	0.0	10.92	10.79	10.23
PITG_06831	10.34	9.77	5.14	6.1
PITG_06832	15.96	12.21	17.33	17.57
PITG_06833	14.61	11.05	11.16	11.48
PITG_06834	39.37	24.08	4.86	5.74
PITG_06835	0.0	0.0	1.0	0.98
PITG_06839	23.0	0.0	5.01	2.34
PITG_06840	0.0	0.0	1.26	0.95
PITG_06841	3.66	10.37	7.21	7.2
PITG_06843	70.08	52.98	16.07	17.61
PITG_06844	0.0	0.0	24.6	29.8
PITG_06845	69.86	73.36	37.48	45.32
PITG_06846	35.52	41.97	22.51	21.47
PITG_06847	20.08	21.35	49.37	50.19
PITG_06848	19.69	32.57	21.68	19.38
PITG_06849	32.86	31.06	22.8	17.89
PITG_06850	0.0	0.0	0.96	1.17
PITG_06851	9.18	0.0	12.06	12.03
PITG_06852	28.53	33.19	26.86	26.47
PITG_06853	42.44	26.07	20.3	21.33
PITG_06855	19.18	15.54	21.56	19.18
PITG_06856	32.52	0.0	5.13	6.47
PITG_06859	0.0	1.86	1.15	1.08
PITG_06860	1.98	3.75	9.14	9.57
PITG_06861	19.45	12.26	13.01	11.99
PITG_06862	7.83	5.55	11.26	10.56
PITG_06863	1.97	3.72	1.58	1.83
PITG_06864	10.57	9.99	12.89	13.78
PITG_06867	199.14	168.55	108.53	112.06
PITG_06868	35.13	49.8	16.07	17.11
PITG_06869	33.11	31.29	18.47	17.83
PITG_06870	0.0	0.0	0.2	0.84
PITG_06871	0.0	5.75	5.52	6.47
PITG_06872	0.0	0.0	0.88	0.56
PITG_06874	3.96	0.0	9.07	11.93
PITG_06876	0.0	0.0	12.4	6.2
PITG_06877	4.0	15.14	2.87	7.19
PITG_06878	0.0	0.0	0.41	0.62
PITG_06879	30.81	0.0	16.08	17.57
PITG_06880	6.97	26.36	25.18	27.36
PITG_06881	9.03	4.27	5.83	5.76
PITG_06884	0.0	74.08	58.57	55.88
PITG_06885	19.5	9.21	7.35	6.55
PITG_06886	0.0	11.72	31.86	31.31
PITG_06887	49.83	30.28	31.31	31.94
PITG_06889	167.36	173.07	78.33	78.31
PITG_06890	18.74	7.59	11.36	11.82
PITG_06891	180.66	161.76	145.41	143.01
PITG_06892	20.99	11.9	12.85	12.11
PITG_06893	0.0	0.0	1.4	1.19
PITG_06894	10.76	13.56	10.37	12.19
PITG_06895	25.01	21.27	21.88	19.12
PITG_06896	82.67	64.54	34.54	32.38
PITG_06897	32.01	13.97	19.6	17.3
PITG_06898	11.5	19.32	13.35	12.69
PITG_06899	17.66	18.08	16.49	16.09
PITG_06900	25.28	31.86	18.17	19.73
PITG_06901	0.0	0.0	20.35	17.3
PITG_06902	8.0	21.44	11.52	11.41
PITG_06903	24.46	33.4	14.35	14.0
PITG_06904	0.0	20.1	23.42	18.64
PITG_06905	0.0	6.16	3.03	2.81
PITG_06906	42.53	43.85	34.03	34.35
PITG_06907	38.42	36.31	19.63	23.33
PITG_06908	15.46	0.0	7.8	4.16
PITG_06909	0.0	0.0	2.57	2.68
PITG_06910	13.32	37.77	26.02	26.41
PITG_06911	13.06	18.52	20.55	19.46
PITG_06912	68.27	53.77	42.44	47.17
PITG_06913	17.43	22.75	13.09	12.61
PITG_06914	15.85	19.97	22.18	24.65
PITG_06915	4.99	18.85	11.47	11.96
PITG_06916	3.41	1.07	2.24	1.63
PITG_06917	11.57	2.57	7.27	6.8
PITG_06918	17.82	8.42	28.1	26.55
PITG_06919	50.49	68.6	32.79	32.06
PITG_06920	37.95	74.3	37.15	38.86
PITG_06921	76.57	113.72	102.74	108.9
PITG_06922	0.0	11.72	1.85	1.11
PITG_06923	22.06	43.78	22.61	22.25
PITG_06924	21.51	15.24	10.19	9.41
PITG_06925	5.96	0.0	8.36	9.84
PITG_06926	0.0	0.0	2.72	2.13
PITG_06927	0.0	0.0	0.81	0.85
PITG_06928	0.0	2.61	0.57	0.33
PITG_06929	33.55	39.36	28.99	31.12
PITG_06930	0.0	10.93	5.17	5.67
PITG_06931	10.12	14.34	21.52	18.88
PITG_06932	9.15	0.0	4.41	4.16
PITG_06933	1.62	6.14	0.87	0.8
PITG_06934	19.54	9.23	23.64	24.22
PITG_06935	5.16	7.32	12.53	12.89
PITG_06936	7.19	18.12	13.41	10.93
PITG_06937	17.88	16.9	8.41	6.79
PITG_06938	27.09	17.07	19.57	15.61
PITG_06939	0.0	13.46	20.29	21.89
PITG_06940	0.0	0.0	4.76	2.96
PITG_06941	28.36	24.48	28.44	27.77
PITG_06942	36.86	8.71	24.57	18.75
PITG_06943	41.66	57.91	44.58	44.89
PITG_06944	0.0	0.0	25.68	22.67
PITG_06945	16.84	18.56	25.82	25.52
PITG_06946	28.61	6.76	18.18	18.69
PITG_06947	11.98	22.64	20.79	19.16
PITG_06948	168.18	79.48	57.0	62.48
PITG_06949	56.17	15.17	36.08	41.86
PITG_06950	250.85	269.41	150.31	145.57
PITG_06951	23.81	0.0	3.0	3.7
PITG_06952	13.92	13.15	11.91	12.69
PITG_06953	198.76	223.98	79.43	84.43
PITG_06954	4.06	11.53	4.5	4.35
PITG_06955	35.66	60.66	8.75	10.5
PITG_06957	21.7	0.0	6.53	5.78
PITG_06962	6.63	0.0	0.87	1.15
PITG_06963	11.28	18.65	19.58	19.87
PITG_06964	0.0	0.0	4.01	2.72
PITG_06965	5.44	6.86	3.14	2.87
PITG_06966	66.77	56.8	48.28	48.1
PITG_06967	21.37	28.86	46.68	42.71
PITG_06968	8.77	9.95	9.74	10.79
PITG_06969	83.12	98.2	76.85	73.35
PITG_06970	0.0	25.79	23.93	21.6
PITG_22809	14.19	4.47	9.17	8.74
PITG_22810	52.56	74.51	22.18	20.63
PITG_06972	56.45	80.03	30.32	30.28
PITG_06973	0.0	10.26	6.91	6.95
PITG_06976	29.4	27.79	5.12	4.96
PITG_06977	10.64	15.08	16.28	14.38
PITG_06978	41.05	21.55	18.1	20.6
PITG_06979	90.03	39.0	56.4	57.45
PITG_06980	0.0	0.0	24.18	18.96
PITG_06981	46.01	41.99	12.23	12.38
PITG_06982	6.48	18.38	19.33	18.97
PITG_06984	67.72	55.47	80.36	80.44
PITG_06985	11.34	16.07	17.26	16.55
PITG_06986	74.67	60.12	39.19	41.56
PITG_06987	4.37	24.77	15.83	17.09
PITG_06988	24.73	9.35	45.61	43.44
PITG_06989	7.46	7.05	6.67	8.53
PITG_06991	114.39	169.89	40.36	36.69
PITG_06992	41.87	55.69	35.78	36.94
PITG_06994	9.41	17.79	19.37	24.2
PITG_06995	1724.65	2089.99	2112.73	2126.61
PITG_06996	5.75	16.3	21.5	23.32
PITG_06997	0.0	30.1	15.52	14.29
PITG_06999	24.69	70.0	73.19	71.48
PITG_07004	0.0	0.0	0.83	2.0
PITG_07005	0.0	0.0	1.63	1.61
PITG_07006	11.17	0.0	6.72	5.91
PITG_07007	0.0	0.0	0.72	1.32
PITG_07008	21.31	5.04	12.59	12.62
PITG_07009	14.16	0.0	7.2	8.87
PITG_07010	46.69	20.06	13.58	14.83
PITG_07011	37.51	56.73	39.19	35.01
PITG_07012	21.7	13.33	22.47	23.99
PITG_07016	3.33	0.0	3.94	2.73
PITG_07017	57.42	34.73	20.08	20.38
PITG_07020	0.0	0.0	6.4	6.78
PITG_07021	7.21	6.81	13.31	13.54
PITG_07022	5.27	13.28	9.49	9.27
PITG_07023	12.66	5.98	13.87	12.58
PITG_07024	187.21	169.87	66.36	63.83
PITG_07025	0.0	6.17	2.47	2.07
PITG_07026	19.14	12.53	11.75	13.46
PITG_07027	331.79	365.49	281.52	262.92
PITG_07028	223.47	154.0	101.82	102.0
PITG_07029	7.91	26.15	58.31	55.01
PITG_07030	68.75	64.97	66.04	68.74
PITG_07031	51.32	40.07	31.32	32.14
PITG_07032	64.36	31.86	31.18	27.98
PITG_07033	84.09	44.15	115.4	122.87
PITG_07034	8.63	19.93	14.22	14.62
PITG_07035	47.36	44.76	22.39	19.65
PITG_07036	107.64	98.34	71.64	75.69
PITG_07037	4.89	20.81	8.09	7.95
PITG_07038	114.06	62.6	47.01	46.54
PITG_07039	35.88	40.69	33.62	33.96
PITG_07040	4.31	28.48	12.25	12.54
PITG_07041	9.11	12.3	2.16	1.96
PITG_07042	65.45	41.24	20.27	22.19
PITG_07043	72.73	68.74	134.7	115.88
PITG_07044	0.0	0.0	5.88	2.56
PITG_07045	17.22	24.42	18.59	20.09
PITG_07046	138.74	112.83	21.72	22.55
PITG_07047	54.18	32.0	51.18	45.46
PITG_07048	544.91	500.7	362.69	356.31
PITG_07050	0.0	0.0	0.79	0.83
PITG_07051	31.93	34.48	11.4	9.99
PITG_07052	10.76	20.35	55.18	49.46
PITG_07053	32.33	82.27	62.58	55.71
PITG_07054	0.0	10.73	11.98	12.43
PITG_07055	55.13	56.33	43.44	44.41
PITG_07056	584.06	552.02	375.36	375.38
PITG_07057	74.96	81.47	23.98	18.88
PITG_07058	32.95	20.76	38.48	34.04
PITG_07059	22.47	37.17	24.45	22.89
PITG_07060	25.68	16.18	19.54	22.33
PITG_07061	83.17	23.12	27.55	33.95
PITG_07062	16.38	26.54	21.15	20.77
PITG_07063	32.36	8.74	14.37	14.66
PITG_07064	9.16	0.0	8.09	10.91
PITG_07066	49.53	0.0	41.6	49.04
PITG_07068	25.31	27.9	30.13	29.22
PITG_07069	8.82	4.17	26.21	25.12
PITG_07070	10.59	10.01	14.34	12.74
PITG_07071	4.34	0.0	10.95	6.8
PITG_07072	52.19	32.89	51.81	47.19
PITG_07073	0.0	0.0	4.43	4.5
PITG_07074	22.57	9.96	11.37	10.93
PITG_07076	1.06	1.0	4.3	4.42
PITG_07077	76.0	107.75	70.07	74.31
PITG_07078	3.67	1.73	2.93	3.18
PITG_07079	0.0	0.0	1.95	1.41
PITG_07080	56.98	80.79	72.0	70.63
PITG_07081	0.0	0.0	0.36	0.7
PITG_07083	14.31	18.04	25.06	24.26
PITG_07084	59.89	30.19	29.85	31.82
PITG_07085	0.0	0.0	0.86	0.79
PITG_07086	33.29	36.71	34.84	38.17
PITG_07087	11.33	16.06	3.61	3.76
PITG_07088	30.02	74.8	35.99	36.44
PITG_07090	27.02	10.21	4.59	5.75
PITG_07091	58.86	39.74	18.61	16.6
PITG_07092	12.23	11.56	12.06	15.51
PITG_07093	181.48	88.72	60.93	53.31
PITG_07094	0.0	0.0	1.05	1.71
PITG_07095	0.0	22.51	1.09	1.57
PITG_07096	187.46	245.75	16.99	15.48
PITG_07097	0.0	0.0	2.53	1.73
PITG_07098	13.52	15.98	3.51	2.41
PITG_07099	56.35	63.25	32.31	30.51
PITG_07100	12.82	12.12	6.21	5.22
PITG_07101	4.77	2.25	3.7	3.08
PITG_07102	39.87	21.88	20.92	20.42
PITG_07103	29.5	47.32	37.0	35.48
PITG_07104	30.73	41.96	33.37	30.44
PITG_07105	0.0	117.5	54.47	56.53
PITG_07107	193.86	85.07	144.59	159.72
PITG_07108	0.0	8.2	9.21	9.71
PITG_07109	26.09	26.42	26.07	25.82
PITG_07110	42.68	43.85	35.29	31.2
PITG_07111	57.53	51.35	31.7	32.47
PITG_07115	19.41	20.18	15.55	16.33
PITG_07116	0.0	0.0	3.85	2.65
PITG_07117	0.0	4.12	13.23	13.02
PITG_07118	11.38	12.91	6.68	6.84
PITG_07119	0.0	0.0	0.43	0.0
PITG_07120	0.0	0.0	0.84	1.33
PITG_07121	22.36	14.09	39.24	36.26
PITG_07124	0.0	0.0	0.96	0.0
PITG_07125	7.98	11.32	11.63	10.25
PITG_07126	18.95	0.0	6.17	5.27
PITG_07127	11.52	5.44	21.73	25.15
PITG_07128	14.47	34.18	19.87	18.87
PITG_07129	0.0	3.23	3.2	4.25
PITG_07131	14.57	55.09	24.82	23.49
PITG_07132	33.5	31.66	46.44	43.09
PITG_07133	9.0	25.52	31.02	30.37
PITG_07134	40.35	23.26	26.07	26.6
PITG_07135	59.1	44.68	64.39	76.23
PITG_07136	179.69	140.83	71.22	71.06
PITG_07137	0.0	16.3	8.21	9.18
PITG_07138	0.0	35.32	12.86	8.94
PITG_07139	37.16	17.56	23.28	22.34
PITG_07140	14.95	12.11	11.0	10.68
PITG_07141	22.92	43.32	13.04	12.61
PITG_07142	18.31	0.0	18.47	23.87
PITG_07143	42.19	45.31	90.76	94.23
PITG_07145	75.34	84.15	85.49	77.5
PITG_07146	53.29	0.0	13.6	11.64
PITG_07147	21.48	15.23	9.86	9.13
PITG_07148	0.0	0.0	1.38	0.56
PITG_07149	0.0	13.04	11.95	16.76
PITG_07151	0.0	0.0	0.36	0.38
PITG_07153	132.65	140.72	65.63	66.31
PITG_07154	0.0	0.0	2.77	3.81
PITG_07155	855.63	914.17	863.95	778.46
PITG_07156	11.67	19.31	17.84	17.53
PITG_07157	0.0	0.0	1.63	2.08
PITG_07160	14.16	21.42	29.33	29.69
PITG_07161	8.93	5.63	11.5	8.33
PITG_07162	140.32	167.73	116.58	115.06
PITG_07163	422.1	423.88	429.62	423.62
PITG_07164	40.69	41.02	59.05	56.74
PITG_07165	7.88	9.93	5.73	6.1
PITG_07166	38.84	50.06	43.17	43.78
PITG_07167	1289.29	1287.78	231.2	221.23
PITG_07168	74.43	40.58	53.61	54.98
PITG_07169	60.85	63.9	59.43	61.4
PITG_07171	9.15	8.65	15.64	18.56
PITG_07172	0.0	0.0	3.47	4.25
PITG_07173	2194.76	1925.33	3123.31	3262.58
PITG_07174	9.97	51.81	16.12	18.78
PITG_07175	27.6	13.04	20.97	19.4
PITG_07176	41.44	13.82	9.81	9.25
PITG_07183	0.0	0.0	6.43	9.17
PITG_07184	0.0	0.0	0.31	0.53
PITG_07190	31.84	96.96	12.37	11.6
PITG_07191	25.19	35.71	32.46	33.38
PITG_07192	15.68	14.82	23.13	22.93
PITG_07193	0.0	10.51	10.71	9.89
PITG_07194	26.56	12.55	29.84	29.88
PITG_07195	103.33	73.25	84.36	84.54
PITG_07197	390.81	327.07	168.06	170.98
PITG_07199	66.9	89.58	41.37	49.36
PITG_07200	0.0	14.45	12.58	11.94
PITG_07201	65.98	56.2	49.64	49.97
PITG_07202	110.28	125.08	48.57	53.84
PITG_07203	0.0	0.0	2.25	1.84
PITG_07204	0.0	4.01	2.5	2.08
PITG_07205	33.4	21.85	61.02	60.19
PITG_07206	0.0	0.0	3.0	1.56
PITG_07207	0.0	0.0	0.79	1.86
PITG_07210	22.84	29.44	13.72	14.83
PITG_07211	66.99	26.38	25.55	27.66
PITG_07212	9.05	5.7	5.4	6.71
PITG_07215	3.0	2.84	1.08	0.83
PITG_07216	5.38	0.0	9.75	8.6
PITG_07217	16.65	3.15	11.44	13.85
PITG_07218	22.48	11.69	7.53	7.72
PITG_07226	11.97	11.31	9.91	10.28
PITG_07227	0.0	0.0	34.6	34.25
PITG_07228	29.25	44.23	100.9	83.78
PITG_07229	72.73	45.82	60.19	57.87
PITG_07230	11.08	10.97	15.05	15.14
PITG_07231	0.0	4.6	0.59	0.41
PITG_07232	53.51	65.03	50.59	46.1
PITG_07233	24.05	27.28	16.55	19.82
PITG_07234	23.24	48.32	25.5	24.41
PITG_07235	2.82	8.0	6.13	5.45
PITG_07236	14.14	4.45	6.35	4.48
PITG_07237	22.15	34.01	28.13	31.04
PITG_07238	77.51	67.62	65.5	58.71
PITG_07239	49.41	25.15	26.98	25.56
PITG_07240	20.39	28.9	29.22	33.97
PITG_07241	24.24	27.49	28.64	26.69
PITG_07242	12.63	35.82	17.1	15.49
PITG_07243	58.3	77.71	39.86	39.39
PITG_07244	15.03	0.0	4.44	2.29
PITG_07245	0.0	0.0	0.4	1.04
PITG_07246	0.0	0.0	6.02	4.86
PITG_07247	18.65	25.97	23.87	21.16
PITG_07248	20.75	5.23	6.23	6.41
PITG_07249	106.39	100.55	99.27	102.96
PITG_07250	22.88	25.95	22.31	23.76
PITG_07251	0.0	0.0	0.09	0.21
PITG_07253	0.0	25.43	10.65	10.46
PITG_07254	0.0	47.76	9.2	7.63
PITG_07255	7.73	0.0	1.73	2.5
PITG_07256	56.18	49.01	30.43	28.75
PITG_07257	0.0	13.3	17.27	15.02
PITG_07258	5.26	24.85	16.13	16.24
PITG_07259	24.64	9.32	52.62	48.3
PITG_07260	32.03	35.32	24.92	24.34
PITG_07261	0.0	4.55	3.06	2.85
PITG_07262	20.62	11.14	16.22	17.12
PITG_07263	19.22	36.33	70.43	77.39
PITG_07269	2450.96	2609.28	3710.61	3993.23
PITG_07270	3.65	5.17	8.81	8.34
PITG_07271	22.73	11.82	11.2	11.32
PITG_07272	8.82	4.17	15.23	15.52
PITG_07273	0.0	0.0	18.68	16.29
PITG_07274	19.82	24.59	32.24	32.27
PITG_07275	133.82	129.9	109.55	110.61
PITG_07276	98.52	101.09	72.92	70.26
PITG_07277	61.57	39.57	51.4	55.4
PITG_07278	245.6	235.49	195.45	187.9
PITG_07279	19.07	23.65	22.21	21.35
PITG_07280	0.0	6.64	5.76	7.31
PITG_07281	33.92	37.4	28.87	27.78
PITG_07282	22.36	42.27	25.05	21.67
PITG_07283	51.28	76.98	94.97	89.27
PITG_07284	28.21	23.11	27.39	30.36
PITG_07285	553.54	458.18	282.83	286.98
PITG_07286	49.7	66.48	47.99	48.98
PITG_07287	15.71	29.69	29.6	34.33
PITG_07288	0.0	4.9	1.22	1.52
PITG_07289	20.96	18.87	23.97	22.86
PITG_07290	6.07	0.0	1.29	0.65
PITG_07291	0.0	0.0	0.61	0.49
PITG_07292	40.95	55.29	75.27	68.1
PITG_07295	0.0	0.0	8.26	7.48
PITG_07296	14.99	21.25	7.69	7.67
PITG_07297	90.54	96.61	51.11	55.43
PITG_07298	3.67	3.47	1.05	0.99
PITG_07299	37.9	41.79	32.74	28.61
PITG_07300	2577.9	2533.32	4774.53	4295.84
PITG_07301	7.94	0.0	4.36	5.73
PITG_07302	21.11	23.83	16.41	16.74
PITG_07303	46.03	47.46	79.21	87.65
PITG_07304	6.14	0.0	0.85	1.51
PITG_07305	10.64	2.51	17.79	19.39
PITG_07306	13.13	37.22	30.41	32.75
PITG_07307	2.77	11.14	14.94	14.16
PITG_07308	362.08	493.87	125.94	124.66
PITG_07309	0.0	0.0	1.38	1.0
PITG_07310	36.0	46.78	22.5	25.2
PITG_07311	28.42	37.61	12.91	14.44
PITG_07312	74.75	70.65	38.94	37.18
PITG_07314	44.15	27.82	67.56	62.98
PITG_07315	0.0	0.0	0.22	0.47
PITG_07316	0.0	29.3	5.05	5.86
PITG_07317	5.67	2.68	0.68	0.85
PITG_07318	0.0	20.18	7.49	7.92
PITG_07319	28.6	21.88	16.29	16.46
PITG_07320	3.81	3.6	7.29	6.56
PITG_07321	20.54	16.18	14.13	13.4
PITG_07324	0.0	3.59	6.68	8.24
PITG_07325	64.93	37.5	43.52	43.03
PITG_07326	69.83	89.1	76.48	76.16
PITG_07327	21.97	20.76	9.92	9.43
PITG_07328	1099.98	1326.73	1382.96	1455.06
PITG_07329	23.1	0.0	14.9	15.96
